llm,problem_uuid,problem,prompt_builder,score_overall_exact_match,score_to-english_exact_match,score_from-english_exact_match,score_overall_exact_recall,score_to-english_exact_recall,score_from-english_exact_recall
meta/meta-llama-3-8b-instruct,6e55f35c-d9aa-4ce2-8eed-f5e7d6942c08,M_Seri_2,NullPromptBuilder,0.5,1.0,0.0,0.5,1.0,0.0
meta/meta-llama-3-8b-instruct,6e55f35c-d9aa-4ce2-8eed-f5e7d6942c08,M_Seri_2,ModelingMinimalPromptBuilder,0.5,1.0,0.0,0.5,1.0,0.0
meta/meta-llama-3-8b-instruct,6e55f35c-d9aa-4ce2-8eed-f5e7d6942c08,M_Seri_2,ModelingHandTunedPromptBuilder,0.5,1.0,0.0,0.5,1.0,0.0
meta/meta-llama-3-8b-instruct,6e55f35c-d9aa-4ce2-8eed-f5e7d6942c08,M_Seri_2,ModelingBasicCoTPromptBuilder,0.5,1.0,0.0,0.5,1.0,0.0
meta/meta-llama-3-8b-instruct,6e55f35c-d9aa-4ce2-8eed-f5e7d6942c08,M_Seri_2,ModelingFullCoTPromptBuilder,0.5,1.0,0.0,0.5,1.0,0.0
meta/meta-llama-3-8b-instruct,6e55f35c-d9aa-4ce2-8eed-f5e7d6942c08,M_Seri_2,LingOlyStdPromptBuilder,0.5,1.0,0.0,0.5,1.0,0.0
meta/meta-llama-3-8b-instruct,a3996921-2c8b-4cce-a671-6016d5b39e5a,M_Seri_3,NullPromptBuilder,0.2,0.5,0.6666666666666666,0.2,0.5,0.0
meta/meta-llama-3-8b-instruct,a3996921-2c8b-4cce-a671-6016d5b39e5a,M_Seri_3,ModelingMinimalPromptBuilder,0.6,0.5,0.6666666666666666,0.6,0.5,0.6666666666666666
meta/meta-llama-3-8b-instruct,a3996921-2c8b-4cce-a671-6016d5b39e5a,M_Seri_3,ModelingHandTunedPromptBuilder,0.6,0.5,0.6666666666666666,0.6,0.5,0.6666666666666666
meta/meta-llama-3-8b-instruct,a3996921-2c8b-4cce-a671-6016d5b39e5a,M_Seri_3,ModelingBasicCoTPromptBuilder,0.6,0.5,0.6666666666666666,0.6,0.5,0.6666666666666666
meta/meta-llama-3-8b-instruct,a3996921-2c8b-4cce-a671-6016d5b39e5a,M_Seri_3,ModelingFullCoTPromptBuilder,0.6,0.5,0.6666666666666666,0.6,0.5,0.6666666666666666
meta/meta-llama-3-8b-instruct,a3996921-2c8b-4cce-a671-6016d5b39e5a,M_Seri_3,LingOlyStdPromptBuilder,0.4,0.5,0.6666666666666666,0.4,0.5,0.3333333333333333
meta/meta-llama-3-8b-instruct,490c0904-0b40-42ed-9615-471a0ab51d70,M_Seri_4,NullPromptBuilder,0.625,1.0,0.5,0.625,1.0,0.25
meta/meta-llama-3-8b-instruct,490c0904-0b40-42ed-9615-471a0ab51d70,M_Seri_4,ModelingMinimalPromptBuilder,0.625,1.0,0.5,0.625,1.0,0.25
meta/meta-llama-3-8b-instruct,490c0904-0b40-42ed-9615-471a0ab51d70,M_Seri_4,ModelingHandTunedPromptBuilder,0.75,1.0,0.5,0.75,1.0,0.5
meta/meta-llama-3-8b-instruct,490c0904-0b40-42ed-9615-471a0ab51d70,M_Seri_4,ModelingBasicCoTPromptBuilder,0.5,1.0,0.5,0.5,1.0,0.0
meta/meta-llama-3-8b-instruct,490c0904-0b40-42ed-9615-471a0ab51d70,M_Seri_4,ModelingFullCoTPromptBuilder,0.5,1.0,0.5,0.5,1.0,0.0
meta/meta-llama-3-8b-instruct,490c0904-0b40-42ed-9615-471a0ab51d70,M_Seri_4,LingOlyStdPromptBuilder,0.5,1.0,0.5,0.5,1.0,0.0
meta/meta-llama-3-8b-instruct,a74fc57a-2a23-4acc-b196-11699d9fa4b2,M_Totonac,NullPromptBuilder,0.5,0.3333333333333333,0.0,0.5,0.6666666666666666,0.3333333333333333
meta/meta-llama-3-8b-instruct,a74fc57a-2a23-4acc-b196-11699d9fa4b2,M_Totonac,ModelingMinimalPromptBuilder,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.0,0.3333333333333333
meta/meta-llama-3-8b-instruct,a74fc57a-2a23-4acc-b196-11699d9fa4b2,M_Totonac,ModelingHandTunedPromptBuilder,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
meta/meta-llama-3-8b-instruct,a74fc57a-2a23-4acc-b196-11699d9fa4b2,M_Totonac,ModelingBasicCoTPromptBuilder,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
meta/meta-llama-3-8b-instruct,a74fc57a-2a23-4acc-b196-11699d9fa4b2,M_Totonac,ModelingFullCoTPromptBuilder,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
meta/meta-llama-3-8b-instruct,a74fc57a-2a23-4acc-b196-11699d9fa4b2,M_Totonac,LingOlyStdPromptBuilder,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
meta/meta-llama-3.1-405b-instruct,1b35a0a0-6692-4e9d-b7c1-2cf984109b0d,L_Ainu,ModelingBasicCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,1b35a0a0-6692-4e9d-b7c1-2cf984109b0d,L_Ainu,LingOlyStdPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,1b35a0a0-6692-4e9d-b7c1-2cf984109b0d,L_Ainu,ModelingFullCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,1b35a0a0-6692-4e9d-b7c1-2cf984109b0d,L_Ainu,NullPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,1b35a0a0-6692-4e9d-b7c1-2cf984109b0d,L_Ainu,ModelingHandTunedPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,1b35a0a0-6692-4e9d-b7c1-2cf984109b0d,L_Ainu,ModelingMinimalPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,d01afdcf-e122-467e-af89-c4f4e012065f,L_Amele,ModelingFullCoTPromptBuilder,0.125,,0.0,0.125,,0.125
meta/meta-llama-3.1-405b-instruct,d01afdcf-e122-467e-af89-c4f4e012065f,L_Amele,ModelingBasicCoTPromptBuilder,0.0,,0.0,0.0,,0.0
meta/meta-llama-3.1-405b-instruct,d01afdcf-e122-467e-af89-c4f4e012065f,L_Amele,LingOlyStdPromptBuilder,0.125,,0.0,0.125,,0.125
meta/meta-llama-3.1-405b-instruct,d01afdcf-e122-467e-af89-c4f4e012065f,L_Amele,ModelingMinimalPromptBuilder,0.375,,0.0,0.375,,0.375
meta/meta-llama-3.1-405b-instruct,d01afdcf-e122-467e-af89-c4f4e012065f,L_Amele,NullPromptBuilder,0.0,,0.0,0.0,,0.0
meta/meta-llama-3.1-405b-instruct,d01afdcf-e122-467e-af89-c4f4e012065f,L_Amele,ModelingHandTunedPromptBuilder,0.25,,0.0,0.25,,0.25
meta/meta-llama-3.1-405b-instruct,df49180b-35c1-4d57-856a-ca8edb445aab,L_Beja,ModelingFullCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,df49180b-35c1-4d57-856a-ca8edb445aab,L_Beja,ModelingBasicCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,df49180b-35c1-4d57-856a-ca8edb445aab,L_Beja,LingOlyStdPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,df49180b-35c1-4d57-856a-ca8edb445aab,L_Beja,ModelingMinimalPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,df49180b-35c1-4d57-856a-ca8edb445aab,L_Beja,NullPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,df49180b-35c1-4d57-856a-ca8edb445aab,L_Beja,ModelingHandTunedPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,32bd11d5-5acf-4e8b-a0fc-f6cd30e8b511,L_Choctaw,ModelingFullCoTPromptBuilder,0.1,0.4,0.0,0.1,0.2,0.0
meta/meta-llama-3.1-405b-instruct,32bd11d5-5acf-4e8b-a0fc-f6cd30e8b511,L_Choctaw,ModelingBasicCoTPromptBuilder,0.3,0.4,0.0,0.3,0.6,0.0
meta/meta-llama-3.1-405b-instruct,32bd11d5-5acf-4e8b-a0fc-f6cd30e8b511,L_Choctaw,LingOlyStdPromptBuilder,0.2,0.4,0.0,0.2,0.4,0.0
meta/meta-llama-3.1-405b-instruct,32bd11d5-5acf-4e8b-a0fc-f6cd30e8b511,L_Choctaw,ModelingMinimalPromptBuilder,0.0,0.4,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,32bd11d5-5acf-4e8b-a0fc-f6cd30e8b511,L_Choctaw,NullPromptBuilder,0.0,0.4,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,32bd11d5-5acf-4e8b-a0fc-f6cd30e8b511,L_Choctaw,ModelingHandTunedPromptBuilder,0.4,0.4,0.0,0.4,0.8,0.0
meta/meta-llama-3.1-405b-instruct,7b9e8024-7895-4715-869e-fbe8ab01e300,L_Coptic,ModelingFullCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,7b9e8024-7895-4715-869e-fbe8ab01e300,L_Coptic,LingOlyStdPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,7b9e8024-7895-4715-869e-fbe8ab01e300,L_Coptic,ModelingBasicCoTPromptBuilder,0.125,0.0,0.0,0.125,0.25,0.0
meta/meta-llama-3.1-405b-instruct,7b9e8024-7895-4715-869e-fbe8ab01e300,L_Coptic,ModelingMinimalPromptBuilder,0.125,0.0,0.0,0.125,0.25,0.0
meta/meta-llama-3.1-405b-instruct,7b9e8024-7895-4715-869e-fbe8ab01e300,L_Coptic,NullPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,7b9e8024-7895-4715-869e-fbe8ab01e300,L_Coptic,ModelingHandTunedPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,ef4a9bd0-164e-4df5-905c-41f463308dc6,L_Ilokano,ModelingBasicCoTPromptBuilder,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.0
meta/meta-llama-3.1-405b-instruct,ef4a9bd0-164e-4df5-905c-41f463308dc6,L_Ilokano,LingOlyStdPromptBuilder,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.0
meta/meta-llama-3.1-405b-instruct,ef4a9bd0-164e-4df5-905c-41f463308dc6,L_Ilokano,ModelingFullCoTPromptBuilder,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.0
meta/meta-llama-3.1-405b-instruct,ef4a9bd0-164e-4df5-905c-41f463308dc6,L_Ilokano,NullPromptBuilder,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,ef4a9bd0-164e-4df5-905c-41f463308dc6,L_Ilokano,ModelingHandTunedPromptBuilder,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,ef4a9bd0-164e-4df5-905c-41f463308dc6,L_Ilokano,ModelingMinimalPromptBuilder,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,9fe7c252-fd62-46ec-8e9d-e6979bab9dda,L_Kabyle,ModelingBasicCoTPromptBuilder,0.5,,0.0,0.5,,0.5
meta/meta-llama-3.1-405b-instruct,9fe7c252-fd62-46ec-8e9d-e6979bab9dda,L_Kabyle,ModelingFullCoTPromptBuilder,0.5,,0.0,0.5,,0.5
meta/meta-llama-3.1-405b-instruct,9fe7c252-fd62-46ec-8e9d-e6979bab9dda,L_Kabyle,LingOlyStdPromptBuilder,0.0,,0.0,0.0,,0.0
meta/meta-llama-3.1-405b-instruct,9fe7c252-fd62-46ec-8e9d-e6979bab9dda,L_Kabyle,NullPromptBuilder,0.0,,0.0,0.0,,0.0
meta/meta-llama-3.1-405b-instruct,9fe7c252-fd62-46ec-8e9d-e6979bab9dda,L_Kabyle,ModelingMinimalPromptBuilder,0.75,,0.0,0.75,,0.75
meta/meta-llama-3.1-405b-instruct,9fe7c252-fd62-46ec-8e9d-e6979bab9dda,L_Kabyle,ModelingHandTunedPromptBuilder,0.25,,0.0,0.25,,0.25
meta/meta-llama-3.1-405b-instruct,978ac259-c045-4742-acb5-5cd7b577e117,L_Karelian,ModelingBasicCoTPromptBuilder,0.0769230769230769,,0.0769230769230769,0.0769230769230769,,0.0769230769230769
meta/meta-llama-3.1-405b-instruct,978ac259-c045-4742-acb5-5cd7b577e117,L_Karelian,LingOlyStdPromptBuilder,0.1538461538461538,,0.0769230769230769,0.1538461538461538,,0.1538461538461538
meta/meta-llama-3.1-405b-instruct,978ac259-c045-4742-acb5-5cd7b577e117,L_Karelian,ModelingFullCoTPromptBuilder,0.1538461538461538,,0.0769230769230769,0.1538461538461538,,0.1538461538461538
meta/meta-llama-3.1-405b-instruct,978ac259-c045-4742-acb5-5cd7b577e117,L_Karelian,NullPromptBuilder,0.1538461538461538,,0.0769230769230769,0.1538461538461538,,0.1538461538461538
meta/meta-llama-3.1-405b-instruct,978ac259-c045-4742-acb5-5cd7b577e117,L_Karelian,ModelingHandTunedPromptBuilder,0.1538461538461538,,0.0769230769230769,0.1538461538461538,,0.1538461538461538
meta/meta-llama-3.1-405b-instruct,978ac259-c045-4742-acb5-5cd7b577e117,L_Karelian,ModelingMinimalPromptBuilder,0.1538461538461538,,0.0769230769230769,0.1538461538461538,,0.1538461538461538
meta/meta-llama-3.1-405b-instruct,66e82771-e2df-4a54-8a4a-fb1a4baf24ce,L_K’iche’,ModelingFullCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,66e82771-e2df-4a54-8a4a-fb1a4baf24ce,L_K’iche’,ModelingBasicCoTPromptBuilder,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6,0.0
meta/meta-llama-3.1-405b-instruct,66e82771-e2df-4a54-8a4a-fb1a4baf24ce,L_K’iche’,LingOlyStdPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,66e82771-e2df-4a54-8a4a-fb1a4baf24ce,L_K’iche’,ModelingMinimalPromptBuilder,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2,0.0
meta/meta-llama-3.1-405b-instruct,66e82771-e2df-4a54-8a4a-fb1a4baf24ce,L_K’iche’,NullPromptBuilder,0.2222222222222222,0.0,0.0,0.2222222222222222,0.4,0.0
meta/meta-llama-3.1-405b-instruct,66e82771-e2df-4a54-8a4a-fb1a4baf24ce,L_K’iche’,ModelingHandTunedPromptBuilder,0.2222222222222222,0.0,0.0,0.2222222222222222,0.4,0.0
meta/meta-llama-3.1-405b-instruct,5a9c25d3-bfc7-4618-8ac9-bd1eff4c9f4d,L_Lardil,ModelingBasicCoTPromptBuilder,0.8333333333333334,,0.1666666666666666,0.8333333333333334,,0.8333333333333334
meta/meta-llama-3.1-405b-instruct,5a9c25d3-bfc7-4618-8ac9-bd1eff4c9f4d,L_Lardil,LingOlyStdPromptBuilder,0.1666666666666666,,0.1666666666666666,0.1666666666666666,,0.1666666666666666
meta/meta-llama-3.1-405b-instruct,5a9c25d3-bfc7-4618-8ac9-bd1eff4c9f4d,L_Lardil,ModelingFullCoTPromptBuilder,0.6666666666666666,,0.1666666666666666,0.6666666666666666,,0.6666666666666666
meta/meta-llama-3.1-405b-instruct,5a9c25d3-bfc7-4618-8ac9-bd1eff4c9f4d,L_Lardil,NullPromptBuilder,0.3333333333333333,,0.1666666666666666,0.3333333333333333,,0.3333333333333333
meta/meta-llama-3.1-405b-instruct,5a9c25d3-bfc7-4618-8ac9-bd1eff4c9f4d,L_Lardil,ModelingHandTunedPromptBuilder,0.1666666666666666,,0.1666666666666666,0.1666666666666666,,0.1666666666666666
meta/meta-llama-3.1-405b-instruct,5a9c25d3-bfc7-4618-8ac9-bd1eff4c9f4d,L_Lardil,ModelingMinimalPromptBuilder,0.0,,0.1666666666666666,0.0,,0.0
meta/meta-llama-3.1-405b-instruct,64c344ed-057e-4817-af0b-4a088e21bc83,L_Longgu,ModelingBasicCoTPromptBuilder,0.6,,0.4,0.6,,0.6
meta/meta-llama-3.1-405b-instruct,64c344ed-057e-4817-af0b-4a088e21bc83,L_Longgu,ModelingFullCoTPromptBuilder,0.4,,0.4,0.4,,0.4
meta/meta-llama-3.1-405b-instruct,64c344ed-057e-4817-af0b-4a088e21bc83,L_Longgu,LingOlyStdPromptBuilder,0.5333333333333333,,0.4,0.5333333333333333,,0.5333333333333333
meta/meta-llama-3.1-405b-instruct,64c344ed-057e-4817-af0b-4a088e21bc83,L_Longgu,ModelingMinimalPromptBuilder,0.1333333333333333,,0.4,0.1333333333333333,,0.1333333333333333
meta/meta-llama-3.1-405b-instruct,64c344ed-057e-4817-af0b-4a088e21bc83,L_Longgu,NullPromptBuilder,0.5333333333333333,,0.4,0.5333333333333333,,0.5333333333333333
meta/meta-llama-3.1-405b-instruct,64c344ed-057e-4817-af0b-4a088e21bc83,L_Longgu,ModelingHandTunedPromptBuilder,0.6,,0.4,0.6,,0.6
meta/meta-llama-3.1-405b-instruct,c2107974-a87a-4888-ae30-b0e2750704d8,L_Mayangna,ModelingBasicCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,c2107974-a87a-4888-ae30-b0e2750704d8,L_Mayangna,ModelingFullCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,c2107974-a87a-4888-ae30-b0e2750704d8,L_Mayangna,LingOlyStdPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,c2107974-a87a-4888-ae30-b0e2750704d8,L_Mayangna,NullPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,c2107974-a87a-4888-ae30-b0e2750704d8,L_Mayangna,ModelingHandTunedPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,c2107974-a87a-4888-ae30-b0e2750704d8,L_Mayangna,ModelingMinimalPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,28519fd1-2f76-42cd-a345-e779f4988130,L_Murrinhpatha,ModelingBasicCoTPromptBuilder,0.3333333333333333,0.0,0.2857142857142857,0.3333333333333333,0.5,0.2857142857142857
meta/meta-llama-3.1-405b-instruct,28519fd1-2f76-42cd-a345-e779f4988130,L_Murrinhpatha,LingOlyStdPromptBuilder,0.3333333333333333,0.0,0.2857142857142857,0.3333333333333333,0.0,0.4285714285714285
meta/meta-llama-3.1-405b-instruct,28519fd1-2f76-42cd-a345-e779f4988130,L_Murrinhpatha,ModelingFullCoTPromptBuilder,0.3333333333333333,0.0,0.2857142857142857,0.3333333333333333,0.5,0.2857142857142857
meta/meta-llama-3.1-405b-instruct,28519fd1-2f76-42cd-a345-e779f4988130,L_Murrinhpatha,NullPromptBuilder,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,28519fd1-2f76-42cd-a345-e779f4988130,L_Murrinhpatha,ModelingMinimalPromptBuilder,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,28519fd1-2f76-42cd-a345-e779f4988130,L_Murrinhpatha,ModelingHandTunedPromptBuilder,0.3333333333333333,0.0,0.2857142857142857,0.3333333333333333,0.5,0.2857142857142857
meta/meta-llama-3.1-405b-instruct,30684d69-b4ab-4b86-b2c6-a316fc9ac154,L_Nhanda,ModelingBasicCoTPromptBuilder,0.25,,0.125,0.25,,0.25
meta/meta-llama-3.1-405b-instruct,30684d69-b4ab-4b86-b2c6-a316fc9ac154,L_Nhanda,LingOlyStdPromptBuilder,0.375,,0.125,0.375,,0.375
meta/meta-llama-3.1-405b-instruct,30684d69-b4ab-4b86-b2c6-a316fc9ac154,L_Nhanda,ModelingFullCoTPromptBuilder,0.375,,0.125,0.375,,0.375
meta/meta-llama-3.1-405b-instruct,30684d69-b4ab-4b86-b2c6-a316fc9ac154,L_Nhanda,NullPromptBuilder,0.25,,0.125,0.25,,0.25
meta/meta-llama-3.1-405b-instruct,30684d69-b4ab-4b86-b2c6-a316fc9ac154,L_Nhanda,ModelingHandTunedPromptBuilder,0.375,,0.125,0.375,,0.375
meta/meta-llama-3.1-405b-instruct,30684d69-b4ab-4b86-b2c6-a316fc9ac154,L_Nhanda,ModelingMinimalPromptBuilder,0.125,,0.125,0.125,,0.125
meta/meta-llama-3.1-405b-instruct,ca242d0f-71b5-4e43-b6a5-fabe42a96983,L_Taa,ModelingBasicCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,ca242d0f-71b5-4e43-b6a5-fabe42a96983,L_Taa,LingOlyStdPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,ca242d0f-71b5-4e43-b6a5-fabe42a96983,L_Taa,ModelingFullCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,ca242d0f-71b5-4e43-b6a5-fabe42a96983,L_Taa,NullPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,ca242d0f-71b5-4e43-b6a5-fabe42a96983,L_Taa,ModelingHandTunedPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,ca242d0f-71b5-4e43-b6a5-fabe42a96983,L_Taa,ModelingMinimalPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,a1041b07-7d07-4c3a-a79a-458ee72c92e2,L_Tadaksahak,ModelingBasicCoTPromptBuilder,0.3333333333333333,0.0,0.2,0.3333333333333333,0.5,0.2
meta/meta-llama-3.1-405b-instruct,a1041b07-7d07-4c3a-a79a-458ee72c92e2,L_Tadaksahak,LingOlyStdPromptBuilder,0.1111111111111111,0.0,0.2,0.1111111111111111,0.25,0.0
meta/meta-llama-3.1-405b-instruct,a1041b07-7d07-4c3a-a79a-458ee72c92e2,L_Tadaksahak,ModelingFullCoTPromptBuilder,0.1111111111111111,0.0,0.2,0.1111111111111111,0.25,0.0
meta/meta-llama-3.1-405b-instruct,a1041b07-7d07-4c3a-a79a-458ee72c92e2,L_Tadaksahak,NullPromptBuilder,0.2222222222222222,0.0,0.2,0.2222222222222222,0.25,0.2
meta/meta-llama-3.1-405b-instruct,a1041b07-7d07-4c3a-a79a-458ee72c92e2,L_Tadaksahak,ModelingHandTunedPromptBuilder,0.3333333333333333,0.0,0.2,0.3333333333333333,0.5,0.2
meta/meta-llama-3.1-405b-instruct,a1041b07-7d07-4c3a-a79a-458ee72c92e2,L_Tadaksahak,ModelingMinimalPromptBuilder,0.0,0.0,0.2,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,dbc40f41-2e8e-400b-b80c-c5189fbc936b,L_Taos,ModelingBasicCoTPromptBuilder,0.125,0.25,0.0,0.125,0.25,0.0
meta/meta-llama-3.1-405b-instruct,dbc40f41-2e8e-400b-b80c-c5189fbc936b,L_Taos,LingOlyStdPromptBuilder,0.125,0.25,0.0,0.125,0.25,0.0
meta/meta-llama-3.1-405b-instruct,dbc40f41-2e8e-400b-b80c-c5189fbc936b,L_Taos,ModelingFullCoTPromptBuilder,0.125,0.25,0.0,0.125,0.25,0.0
meta/meta-llama-3.1-405b-instruct,dbc40f41-2e8e-400b-b80c-c5189fbc936b,L_Taos,NullPromptBuilder,0.125,0.25,0.0,0.125,0.25,0.0
meta/meta-llama-3.1-405b-instruct,dbc40f41-2e8e-400b-b80c-c5189fbc936b,L_Taos,ModelingHandTunedPromptBuilder,0.0,0.25,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,dbc40f41-2e8e-400b-b80c-c5189fbc936b,L_Taos,ModelingMinimalPromptBuilder,0.25,0.25,0.0,0.25,0.5,0.0
meta/meta-llama-3.1-405b-instruct,c2ce4e9e-6df1-43ec-ac33-5aa01d58bf8e,L_Tawala,ModelingBasicCoTPromptBuilder,0.125,0.0,0.0,0.125,0.25,0.0
meta/meta-llama-3.1-405b-instruct,c2ce4e9e-6df1-43ec-ac33-5aa01d58bf8e,L_Tawala,ModelingFullCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,c2ce4e9e-6df1-43ec-ac33-5aa01d58bf8e,L_Tawala,LingOlyStdPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,c2ce4e9e-6df1-43ec-ac33-5aa01d58bf8e,L_Tawala,ModelingMinimalPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,c2ce4e9e-6df1-43ec-ac33-5aa01d58bf8e,L_Tawala,NullPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/meta-llama-3.1-405b-instruct,c2ce4e9e-6df1-43ec-ac33-5aa01d58bf8e,L_Tawala,ModelingHandTunedPromptBuilder,0.125,0.0,0.0,0.125,0.25,0.0
meta/meta-llama-3.1-405b-instruct,9a3ccb13-f5ba-4225-92d8-38acfc5f24cb,L_Tseltal,ModelingFullCoTPromptBuilder,0.0,,0.0,0.0,,0.0
meta/meta-llama-3.1-405b-instruct,9a3ccb13-f5ba-4225-92d8-38acfc5f24cb,L_Tseltal,ModelingBasicCoTPromptBuilder,0.0,,0.0,0.0,,0.0
meta/meta-llama-3.1-405b-instruct,9a3ccb13-f5ba-4225-92d8-38acfc5f24cb,L_Tseltal,LingOlyStdPromptBuilder,0.0,,0.0,0.0,,0.0
meta/meta-llama-3.1-405b-instruct,9a3ccb13-f5ba-4225-92d8-38acfc5f24cb,L_Tseltal,ModelingMinimalPromptBuilder,0.0,,0.0,0.0,,0.0
meta/meta-llama-3.1-405b-instruct,9a3ccb13-f5ba-4225-92d8-38acfc5f24cb,L_Tseltal,NullPromptBuilder,0.0,,0.0,0.0,,0.0
meta/meta-llama-3.1-405b-instruct,9a3ccb13-f5ba-4225-92d8-38acfc5f24cb,L_Tseltal,ModelingHandTunedPromptBuilder,0.0,,0.0,0.0,,0.0
meta/meta-llama-3.1-405b-instruct,61346ac0-440a-445c-98de-e8bd2a7ec47c,L_Ulwa,ModelingBasicCoTPromptBuilder,0.125,,0.125,0.125,,0.125
meta/meta-llama-3.1-405b-instruct,61346ac0-440a-445c-98de-e8bd2a7ec47c,L_Ulwa,LingOlyStdPromptBuilder,0.0,,0.125,0.0,,0.0
meta/meta-llama-3.1-405b-instruct,61346ac0-440a-445c-98de-e8bd2a7ec47c,L_Ulwa,ModelingFullCoTPromptBuilder,0.125,,0.125,0.125,,0.125
meta/meta-llama-3.1-405b-instruct,61346ac0-440a-445c-98de-e8bd2a7ec47c,L_Ulwa,NullPromptBuilder,0.125,,0.125,0.125,,0.125
